wavelength_A	flux_0Myr	flux_10Myr	flux_20Myr	flux_30Myr	flux_40Myr	flux_50Myr	flux_60Myr	flux_70Myr	flux_80Myr	flux_90Myr	flux_100Myr	flux_200Myr	flux_300Myr	flux_400Myr	flux_500Myr	flux_600Myr	flux_700Myr	flux_800Myr	flux_900Myr	flux_1000Myr
7986.0	1.3020661420333637e+41	7.450661041722927e+40	4.1683668215367724e+40	3.183899746289839e+40	2.6864391468577965e+40	2.2650215472587406e+40	1.894113295952103e+40	1.894113295952103e+40	1.6539804081400576e+40	1.4726011646567732e+40	1.4726011646567732e+40	1.0228408106322049e+40	8.15503335147065e+39	6.757936088906884e+39	5.982144329601167e+39	5.296199226679069e+39	5.296199226679069e+39	4.694566091419021e+39	4.1908254634441136e+39	4.1908254634441136e+39
7991.0	1.301090425504504e+41	7.42527804463674e+40	4.1535205285136927e+40	3.172362219100118e+40	2.676647690655132e+40	2.256994908958774e+40	1.8877498035097843e+40	1.8877498035097843e+40	1.648519194923181e+40	1.4677001848629895e+40	1.4677001848629895e+40	1.0195084084399601e+40	8.134168299557815e+39	6.746815056379744e+39	5.977470814951705e+39	5.297877824404175e+39	5.297877824404175e+39	4.698284476303298e+39	4.189843718107065e+39	4.189843718107065e+39
7996.0	1.2998257103691196e+41	7.40056806790073e+40	4.1396548053749475e+40	3.1615947771083597e+40	2.667404855358463e+40	2.249149652203061e+40	1.881337839315864e+40	1.881337839315864e+40	1.642944658096589e+40	1.4625645734403041e+40	1.4625645734403041e+40	1.0157349974490057e+40	8.111611070789723e+39	6.735691918031442e+39	5.97292937895547e+39	5.2997491146507567e+39	5.2997491146507567e+39	4.7019576555655783e+39	4.188342107752706e+39	4.188342107752706e+39
8001.0	1.298539175029554e+41	7.406144605548082e+40	4.144251503127519e+40	3.164669557267246e+40	2.6692554773977655e+40	2.2497186270052274e+40	1.8811926600728026e+40	1.8811926600728026e+40	1.642512791284425e+40	1.4617286946844344e+40	1.4617286946844344e+40	1.0150964855989955e+40	8.115044417923811e+39	6.744609324169058e+39	5.985444657157918e+39	5.316065943460645e+39	5.316065943460645e+39	4.7187883870753385e+39	4.201028944399735e+39	4.201028944399735e+39
8006.0	1.2973837713385762e+41	7.44198764893825e+40	4.1664008071095446e+40	3.1811625095335986e+40	2.682115387230928e+40	2.2591055546045396e+40	1.887908149794841e+40	1.887908149794841e+40	1.6478106474732746e+40	1.465913462234924e+40	1.465913462234924e+40	1.018263790689628e+40	8.145352342257123e+39	6.772123714580033e+39	6.013301128735736e+39	5.344638661110521e+39	5.344638661110521e+39	4.7469963975639e+39	4.2281300743087056e+39	4.2281300743087056e+39
8011.0	1.2965850943136808e+41	7.468699060738988e+40	4.1821770224091214e+40	3.193132301405381e+40	2.6917050436972773e+40	2.2665298501587083e+40	1.8934556379454639e+40	1.8934556379454639e+40	1.6522604196747949e+40	1.4696645116895581e+40	1.4696645116895581e+40	1.0210926351748497e+40	8.166519960197133e+39	6.788245354412913e+39	6.028039607384658e+39	5.358236421666879e+39	5.358236421666879e+39	4.7601749309760255e+39	4.243238612370381e+39	4.243238612370381e+39
8016.0	1.2958078549442387e+41	7.468472842459101e+40	4.1803355822006306e+40	3.192154497145341e+40	2.691140864964566e+40	2.2665361063535836e+40	1.893865171428914e+40	1.893865171428914e+40	1.6528567787336245e+40	1.4704861156429439e+40	1.4704861156429439e+40	1.0219976953019504e+40	8.17022857243041e+39	6.789141068836267e+39	6.027195506699096e+39	5.355055743103019e+39	5.355055743103019e+39	4.756404543110287e+39	4.242563245411031e+39	4.242563245411031e+39
8021.0	1.2948381855528483e+41	7.424045387018927e+40	4.1518597815632655e+40	3.1715814881394295e+40	2.6749559760383873e+40	2.2545837854227453e+40	1.8856093529716052e+40	1.8856093529716052e+40	1.6467572309309267e+40	1.4658432091952423e+40	1.4658432091952423e+40	1.0192690391826315e+40	8.145618282958059e+39	6.768294779842087e+39	6.006548446803734e+39	5.3325423527401383e+39	5.3325423527401383e+39	4.7340249191685216e+39	4.223560460519706e+39	4.223560460519706e+39
8026.0	1.2938411952487812e+41	7.384012236204117e+40	4.129321723257331e+40	3.1552528793659727e+40	2.6619735535280546e+40	2.244337329570536e+40	1.8781991915173092e+40	1.8781991915173092e+40	1.6410964989994372e+40	1.460896684206846e+40	1.460896684206846e+40	1.0161506474603319e+40	8.121156654150955e+39	6.749815664414493e+39	5.990553149033996e+39	5.3168956681390165e+39	5.3168956681390165e+39	4.7192527526778766e+39	4.210144887723107e+39	4.210144887723107e+39
8031.0	1.2933929570882476e+41	7.429753451875608e+40	4.1579364455251808e+40	3.1766883098936456e+40	2.679087253476434e+40	2.2570497315734405e+40	1.8876118986364627e+40	1.8876118986364627e+40	1.6485585058529983e+40	1.4663650430670858e+40	1.4663650430670858e+40	1.0194633754403038e+40	8.151352994230559e+39	6.776510713857488e+39	6.017085947158422e+39	5.343489085683286e+39	5.343489085683286e+39	4.7452105943290015e+39	4.2346258983923346e+39	4.2346258983923346e+39
8036.0	1.2929133898980006e+41	7.483999932011329e+40	4.1877875215054006e+40	3.1995308569308156e+40	2.6976294653241044e+40	2.2714770145276625e+40	1.8987197318328975e+40	1.8987197318328975e+40	1.6576603487420524e+40	1.4736510150210786e+40	1.4736510150210786e+40	1.0234188950920446e+40	8.184780060042688e+39	6.804146714675217e+39	6.042440223194457e+39	5.367408853023826e+39	5.367408853023826e+39	4.76805729255689e+39	4.257632506349713e+39	4.257632506349713e+39
8041.0	1.2922287267225665e+41	7.471256111741676e+40	4.177014577686138e+40	3.1925553647553066e+40	2.6925277774731867e+40	2.2677993725488307e+40	1.8963424772175148e+40	1.8963424772175148e+40	1.6562259825870597e+40	1.4727785037859245e+40	1.4727785037859245e+40	1.0219164260609931e+40	8.168665337331019e+39	6.788462246659224e+39	6.025602943552536e+39	5.3497424837193275e+39	5.3497424837193275e+39	4.7511815242206525e+39	4.24407074395883e+39	4.24407074395883e+39
8046.0	1.2915364601976993e+41	7.420978716535528e+40	4.1456900728900047e+40	3.16958173626735e+40	2.674273831496267e+40	2.253507158349902e+40	1.8856459836777e+40	1.8856459836777e+40	1.6479471032608142e+40	1.4662278092021444e+40	1.4662278092021444e+40	1.0180228933407464e+40	8.133588985281834e+39	6.757625104437655e+39	5.995338131087707e+39	5.320371902031376e+39	5.320371902031376e+39	4.723611365019692e+39	4.2189155018841084e+39	4.2189155018841084e+39
8051.0	1.2909160601521809e+41	7.41874488869114e+40	4.143462954065057e+40	3.167882275051257e+40	2.672689954564588e+40	2.2520106957116705e+40	1.8845279803991442e+40	1.8845279803991442e+40	1.646992591363607e+40	1.465175973730647e+40	1.465175973730647e+40	1.0195540590502773e+40	8.149773673723966e+39	6.772060933764975e+39	6.009126079714089e+39	5.333891966065379e+39	5.333891966065379e+39	4.736211079386832e+39	4.2300558578926485e+39	4.2300558578926485e+39
8056.0	1.2898941406073757e+41	7.426245378509204e+40	4.147835077741439e+40	3.1719163154670744e+40	2.6756062744467953e+40	2.253906149969434e+40	1.88574588935457e+40	1.88574588935457e+40	1.6475920953524616e+40	1.4651756515559827e+40	1.4651756515559827e+40	1.0220178260375391e+40	8.173788648798224e+39	6.79256579723228e+39	6.028652047397966e+39	5.352050254273855e+39	5.352050254273855e+39	4.752865291211377e+39	4.2461438422243544e+39	4.2461438422243544e+39
8061.0	1.2885721076671302e+41	7.394629258910597e+40	4.1308330850006293e+40	3.1605095899087194e+40	2.6661731259920363e+40	2.246043957882602e+40	1.8791949729838406e+40	1.8791949729838406e+40	1.6418127867317508e+40	1.4602183748826947e+40	1.4602183748826947e+40	1.0202564004860082e+40	8.158314439082499e+39	6.778315882335049e+39	6.015072212228478e+39	5.3377002255005677e+39	5.3377002255005677e+39	4.738965547724917e+39	4.234693817528077e+39	4.234693817528077e+39
8066.0	1.2871170300865195e+41	7.314247284854854e+40	4.086355838689903e+40	3.1276956370396706e+40	2.6394763395942444e+40	2.224533400261285e+40	1.861994028828443e+40	1.861994028828443e+40	1.627531919944935e+40	1.4486356106045252e+40	1.4486356106045252e+40	1.0135677543302322e+40	8.099139859550773e+39	6.727325733223696e+39	5.966603426747831e+39	5.289854978251139e+39	5.289854978251139e+39	4.693085476977115e+39	4.192165909215838e+39	4.192165909215838e+39
8071.0	1.2858192202141287e+41	7.254824683170527e+40	4.0543109933095383e+40	3.1026252136644537e+40	2.618487088946263e+40	2.207053283521136e+40	1.8474744561438078e+40	1.8474744561438078e+40	1.6151188558210711e+40	1.4382192502822655e+40	1.4382192502822655e+40	1.0079629263710354e+40	8.050216091880144e+39	6.685303158053995e+39	5.926543704584476e+39	5.2515785770570076e+39	5.2515785770570076e+39	4.656399552816686e+39	4.156903571603336e+39	4.156903571603336e+39
8076.0	1.2844792091043622e+41	7.235917314412275e+40	4.0465521148631447e+40	3.0947026407626515e+40	2.610587872897806e+40	2.1992748621706996e+40	1.839801480458156e+40	1.839801480458156e+40	1.6076298744898946e+40	1.4312498037105875e+40	1.4312498037105875e+40	1.0049178581932351e+40	8.021292891344548e+39	6.658220618207508e+39	5.899888777573226e+39	5.226344312902236e+39	5.226344312902236e+39	4.6323253299714427e+39	4.1348518570585054e+39	4.1348518570585054e+39
8081.0	1.2831686361809754e+41	7.227733167597888e+40	4.044627927231306e+40	3.090459650092017e+40	2.6054380941283283e+40	2.1937785105933114e+40	1.833929481617426e+40	1.833929481617426e+40	1.6015297159542726e+40	1.4253192342144975e+40	1.4253192342144975e+40	1.0022630845069799e+40	7.991640609449938e+39	6.629009199999538e+39	5.870525471635376e+39	5.196820844543622e+39	5.196820844543622e+39	4.6033222125668686e+39	4.1096530150351997e+39	4.1096530150351997e+39
8086.0	1.281857728310845e+41	7.2040062294213535e+40	4.0317751298471473e+40	3.0782800805984016e+40	2.594415997375896e+40	2.1845148344184567e+40	1.8258585565770406e+40	1.8258585565770406e+40	1.594208879875635e+40	1.4188790130237835e+40	1.4188790130237835e+40	9.985902615135208e+39	7.951277417511686e+39	6.592048916750011e+39	5.83510166128698e+39	5.160397318440101e+39	5.160397318440101e+39	4.566649034633488e+39	4.076309479085419e+39	4.076309479085419e+39
8091.0	1.280570282292948e+41	7.175067927511291e+40	4.016525712323988e+40	3.0656553564950695e+40	2.5838123360060686e+40	2.1762300722697206e+40	1.8194089655186873e+40	1.8194089655186873e+40	1.5889571699275455e+40	1.4148368893299589e+40	1.4148368893299589e+40	9.95734603280592e+39	7.923078984605481e+39	6.569634303717299e+39	5.816529106311424e+39	5.1425627390725195e+39	5.1425627390725195e+39	4.5488464338187934e+39	4.058129914766378e+39	4.058129914766378e+39
8096.0	1.2794707880161779e+41	7.183212942618591e+40	4.024227384484796e+40	3.070707271726184e+40	2.5878171182822263e+40	2.1795357648786938e+40	1.8223681414386028e+40	1.8223681414386028e+40	1.591739981656754e+40	1.417668299664482e+40	1.417668299664482e+40	9.96803190880174e+39	7.934629564299145e+39	6.582943407770158e+39	5.832285635938408e+39	5.1596013904441436e+39	5.1596013904441436e+39	4.565784236148823e+39	4.072250425610499e+39	4.072250425610499e+39
8101.0	1.2787630702323792e+41	7.231307006769359e+40	4.053384735670365e+40	3.0924579360163446e+40	2.605838418671334e+40	2.1942414538714896e+40	1.8343815283870522e+40	1.8343815283870522e+40	1.6022071609963962e+40	1.4271666517367897e+40	1.4271666517367897e+40	1.0022623049508388e+40	7.986587300384118e+39	6.629586581029011e+39	5.877436744165396e+39	5.203634004218219e+39	5.203634004218219e+39	4.6081593463999424e+39	4.111446225454058e+39	4.111446225454058e+39
8106.0	1.2780781571375216e+41	7.265135508538747e+40	4.071771790324505e+40	3.1064148535762323e+40	2.6176864363283135e+40	2.204368261275091e+40	1.8429799074645148e+40	1.8429799074645148e+40	1.6100852467651155e+40	1.434802534537732e+40	1.434802534537732e+40	1.0070217292667236e+40	8.031113508384551e+39	6.667932432353379e+39	5.912571302357675e+39	5.235196056657936e+39	5.235196056657936e+39	4.63721695317672e+39	4.139941766223676e+39	4.139941766223676e+39
8111.0	1.276972167180239e+41	7.257829946566952e+40	4.0657744390706496e+40	3.1013646311396147e+40	2.61353966539847e+40	2.2017349227277716e+40	1.8417628132509513e+40	1.8417628132509513e+40	1.6098026069955926e+40	1.4353384749088888e+40	1.4353384749088888e+40	1.0070768515851422e+40	8.032895984637766e+39	6.669218159744088e+39	5.912463618475927e+39	5.2317195163416697e+39	5.2317195163416697e+39	4.632312590412891e+39	4.1382798195088973e+39	4.1382798195088973e+39
8116.0	1.2756124553772136e+41	7.246637133153195e+40	4.059890585519785e+40	3.096051134699359e+40	2.608774898623018e+40	2.198535883205257e+40	1.8400110818313437e+40	1.8400110818313437e+40	1.6088091935688642e+40	1.4350144706831522e+40	1.4350144706831522e+40	1.0064821641371615e+40	8.028804185077498e+39	6.666387482142089e+39	5.909776239698979e+39	5.2275989885561306e+39	5.2275989885561306e+39	4.627446100095542e+39	4.135729743512848e+39	4.135729743512848e+39
8121.0	1.2737237305823527e+41	7.245000200452676e+40	4.062566293191231e+40	3.0970769633036393e+40	2.6088507266774867e+40	2.1989959841794696e+40	1.840615746898717e+40	1.840615746898717e+40	1.6093185187307477e+40	1.435853912942207e+40	1.435853912942207e+40	1.0070930159875628e+40	8.036108968913818e+39	6.675006384325539e+39	5.919251076212896e+39	5.2367703864224903e+39	5.2367703864224903e+39	4.6352112563198264e+39	4.142722290194587e+39	4.142722290194587e+39
8126.0	1.2710566506043256e+41	7.232369294729577e+40	4.0590759283670545e+40	3.093661268388408e+40	2.605188419779071e+40	2.1960239747617276e+40	1.8378748446491093e+40	1.8378748446491093e+40	1.6065532846543497e+40	1.433489171243055e+40	1.433489171243055e+40	1.0057441971780936e+40	8.029146546439729e+39	6.67450362486111e+39	5.922519047917309e+39	5.241600801849234e+39	5.241600801849234e+39	4.639080780399788e+39	4.14424346450639e+39	4.14424346450639e+39
8131.0	1.267496586600789e+41	7.200942408564204e+40	4.0419332957162306e+40	3.0794263872402744e+40	2.5922369801353516e+40	2.1851573186540377e+40	1.8285582572217644e+40	1.8285582572217644e+40	1.5979680194241113e+40	1.4257295716865679e+40	1.4257295716865679e+40	1.000449718426088e+40	7.993430280189902e+39	6.653112120306768e+39	5.91000941902915e+39	5.234318931963619e+39	5.234318931963619e+39	4.633008964064294e+39	4.135704946402143e+39	4.135704946402143e+39
8136.0	1.2649254503474043e+41	7.175981158771904e+40	4.0280153348605966e+40	3.0670780797529284e+40	2.580772469150422e+40	2.1756395050555614e+40	1.820591266490501e+40	1.820591266490501e+40	1.5907836971497313e+40	1.4195990679393376e+40	1.4195990679393376e+40	9.964782029113508e+39	7.96879982259367e+39	6.639110569061812e+39	5.903363811819744e+39	5.2329859671437886e+39	5.2329859671437886e+39	4.6333370404337734e+39	4.133398563673719e+39	4.133398563673719e+39
8141.0	1.262947705074307e+41	7.148292053944682e+40	4.0138154051634723e+40	3.0555735071828217e+40	2.570683976613192e+40	2.1674275470033628e+40	1.8138964545059553e+40	1.8138964545059553e+40	1.5849489336509584e+40	1.4146020299105455e+40	1.4146020299105455e+40	9.930745509129747e+39	7.946182278412439e+39	6.624465907940136e+39	5.893752318167138e+39	5.226948500115013e+39	5.226948500115013e+39	4.628567374302257e+39	4.127339192939563e+39	4.127339192939563e+39
8146.0	1.2607859947095016e+41	7.113943940788974e+40	3.9963355325004574e+40	3.0428107088241883e+40	2.5599426861452614e+40	2.158456088638078e+40	1.806544267672585e+40	1.806544267672585e+40	1.578588448016174e+40	1.4086422592895768e+40	1.4086422592895768e+40	9.883600157827784e+39	7.90909989723009e+39	6.595291030620301e+39	5.868372716550589e+39	5.203446661406386e+39	5.203446661406386e+39	4.6065464671850044e+39	4.1076922774275366e+39	4.1076922774275366e+39
8151.0	1.2579309276013384e+41	7.070990097295962e+40	3.973187442562484e+40	3.025072902456938e+40	2.544551688050407e+40	2.1453276453192375e+40	1.7957458076636546e+40	1.7957458076636546e+40	1.5692808978420454e+40	1.400195059703267e+40	1.400195059703267e+40	9.821637402276361e+39	7.857462972346038e+39	6.551901906459817e+39	5.828763830446763e+39	5.165787361612891e+39	5.165787361612891e+39	4.571289968940085e+39	4.077578718878196e+39	4.077578718878196e+39
8156.0	1.2548951189328627e+41	7.023460285321627e+40	3.945072911118203e+40	3.0035788706362757e+40	2.52627532677402e+40	2.1296514106781004e+40	1.7825808219152035e+40	1.7825808219152035e+40	1.5576829739448973e+40	1.3894257601051306e+40	1.3894257601051306e+40	9.740894527482001e+39	7.790971318202671e+39	6.496428035261068e+39	5.779138435921204e+39	5.120011014939714e+39	5.120011014939714e+39	4.529495897415838e+39	4.0416725433750304e+39	4.0416725433750304e+39
8161.0	1.2522109566956052e+41	6.989454855975645e+40	3.923816797570213e+40	2.9880720818591583e+40	2.513420551310052e+40	2.1182872772376949e+40	1.7724629492519896e+40	1.7724629492519896e+40	1.5483367501201127e+40	1.3801937721593502e+40	1.3801937721593502e+40	9.663725477621317e+39	7.727592855243572e+39	6.442884754080314e+39	5.731433699603451e+39	5.076641497612931e+39	5.076641497612931e+39	4.490303035736491e+39	4.0073414392763594e+39	4.0073414392763594e+39
